0.017	10001
0.018	11001
0.018	10048
0.019	10917
0.020	10016
0.021	10995
0.022	10062
0.023	10983
0.023	10014
0.024	10937
0.025	9944
0.026	10874
0.027	9933
0.028	10899
0.028	9949
0.029	10884
0.030	9964
0.031	10844
0.032	9979
0.033	10898
0.033	9976
0.034	10884
0.035	9935
0.036	10862
0.037	9944
0.038	10859
0.038	9937
0.039	10859
0.040	9950
0.041	10816
0.042	9982
0.043	10880
0.043	9965
0.044	10841
0.045	9967
0.046	10866
0.047	9960
0.048	10872
0.048	9908
0.049	10844
0.050	9954
0.051	10888
0.052	9959
0.053	10902
0.053	9948
0.054	10910
0.055	9945
0.056	10897
0.057	9923
0.058	10891
0.058	9913
0.059	10851
0.060	9972
0.061	10852
0.062	9932
0.063	10886
0.063	9968
0.064	10854
0.065	9972
0.066	10850
0.067	9978
0.068	10839
0.068	9998
0.069	10806
0.070	9998
0.071	10835
0.072	9975
0.073	10828
0.073	9993
0.074	10832
0.075	9980
0.076	10828
0.077	9959
0.078	10799
0.078	9951
0.079	10802
0.080	9977
0.081	10812
0.082	9982
0.083	10808
0.083	10002
0.084	10805
0.085	10006
0.086	10789
0.087	9990
0.088	10795
0.088	10024
0.089	10804
0.090	9984
0.091	10791
0.092	10034
0.093	10760
0.093	10040
0.094	10758
0.095	10038
0.096	10752
0.097	10053
0.098	10775
0.098	10034
0.099	10764
0.100	10011
0.101	10771
0.102	10057
0.103	10780
0.103	10059
0.104	10761
0.105	10025
0.106	10737
0.107	10028
0.108	10746
0.108	10055
0.109	10741
0.110	10024
0.111	10782
0.112	10069
0.113	10739
0.113	10071
0.114	10740
0.115	10095
0.116	10727
0.117	10094
0.118	10718
0.118	10052
0.119	10699
0.120	10099
0.121	10724
0.122	10109
0.123	10691
0.123	10110
0.124	10691
0.125	10123
0.126	10701
0.127	10104
0.128	10675
0.128	10086
0.129	10706
0.130	10142
0.131	10688
0.132	10135
0.133	10703
0.133	10101
0.134	10620
0.135	10037
0.136	10576
0.137	10026
0.138	10590
0.138	10092
0.139	10655
0.140	10143
0.141	10651
0.142	10155
0.143	10703
0.143	10207
0.144	10691
0.145	10165
0.146	10678
0.147	10199
0.148	10686
0.148	10206
0.149	10676
0.150	10248
0.151	10702
0.152	10227
0.153	10666
0.153	10224
0.154	10642
0.155	10169
0.156	10640
0.157	10169
0.158	10640
0.158	10182
0.159	10599
0.160	10222
0.161	10634
0.162	10176
0.163	10606
0.163	10186
0.164	10595
0.165	10190
0.166	10581
0.167	10218
0.168	10577
0.168	10197
0.169	10542
0.170	10265
0.171	10607
0.172	10269
0.173	10565
0.173	10243
0.174	10616
0.175	10250
0.176	10596
0.177	10245
0.178	10603
0.178	10262
0.179	10576
0.180	10308
0.181	10628
0.182	10279
0.183	10616
0.183	10284
0.184	10599
0.185	10264
0.186	10542
0.187	10251
0.188	10516
0.188	10235
0.189	10534
0.190	10312
0.191	10562
0.192	10284
0.193	10526
0.193	10292
0.194	10537
0.195	10301
0.196	10536
0.197	10310
0.198	10497
0.198	10341
0.199	10531
0.200	10314
0.201	10552
0.202	10389
0.203	10523
0.203	10367
0.204	10507
0.205	10339
0.206	10491
0.207	10360
0.208	10497
0.208	10396
0.209	10512
0.210	10361
0.211	10497
0.212	10389
0.213	10526
0.213	10403
0.214	10486
0.215	10369
0.216	10493
0.217	10405
0.218	10489
0.218	10358
0.219	10506
0.220	10399
0.221	10498
0.222	10396
0.223	10489
