0.021	64276
0.026	65780
0.030	64868
0.035	64495
0.039	65224
0.044	63690
0.048	65315
0.053	65235
0.057	64877
0.062	65161
0.066	65001
0.071	64502
0.075	65342
0.080	65375
0.084	65886
0.089	65417
0.093	65701
0.098	64082
0.102	64577
0.107	65850
0.111	66105
0.116	66494
0.120	66434
0.125	67052
0.129	65907
0.133	66596
0.138	66350
0.142	66589
0.147	67157
0.151	65748
0.156	67501
0.160	67233
0.165	66806
0.169	68423
0.174	67782
0.178	67795
0.183	66913
0.187	67843
0.192	67021
0.196	67051
0.201	68550
0.205	67555
0.210	68108
0.214	67045
0.219	67682
0.223	67467
0.228	67298
0.232	68403
0.237	68324
0.241	67807
0.246	66652
0.250	67914
0.255	67486
0.259	67500
0.263	68070
0.268	67494
0.273	67163
0.277	67712
0.281	68378
0.286	67794
0.290	65474
0.295	66664
0.299	67020
0.304	66952
0.308	67991
0.313	67070
0.317	67245
0.322	67220
0.326	67651
0.331	68822
0.335	68580
0.340	67232
0.344	66558
0.349	67971
0.353	68343
0.358	68707
0.362	67152
0.367	69313
0.371	69028
0.376	70213
0.380	69935
0.385	69174
0.389	69252
0.394	71780
0.398	71785
0.402	71502
0.407	74002
0.411	74556
0.416	75360
0.420	75946
0.425	76924
0.429	76352
0.434	76813
0.438	78865
0.443	79388
0.447	80978
0.452	82423
0.456	82930
0.461	82896
0.465	84998
0.470	85052
0.474	86207
0.479	87535
0.483	87404
0.488	88472
0.492	90654
0.497	91533
0.501	91648
0.506	93803
0.510	96313
0.515	96648
0.519	96990
0.524	98389
0.528	99127
0.533	99550
0.537	100368
0.541	102138
0.546	101696
0.550	100500
0.555	101407
0.559	100772
0.564	103297
0.568	104718
0.573	109106
0.577	106928
0.582	105090
0.586	106885
0.591	107246
0.595	107874
0.600	108694
0.604	109655
0.609	110647
0.613	110732
0.618	111448
0.622	109828
0.627	113099
0.631	113138
0.636	112549
0.640	113772
0.645	113698
0.649	113894
0.654	114026
0.658	112639
0.662	114681
0.667	116812
0.672	114521
0.676	113476
0.680	114850
0.685	115796
0.689	114267
0.694	116056
0.698	114732
0.703	114587
0.707	114681
0.712	114578
0.716	114097
0.721	114240
0.725	114986
0.730	114071
0.734	115327
0.739	114650
0.743	113373
0.748	113179
0.752	114697
0.757	115085
0.761	112027
0.766	112616
0.770	114461
0.775	112907
0.779	113993
0.784	114072
0.788	114850
0.793	116407
0.797	115314
0.802	115763
0.806	111559
0.810	113604
0.815	112191
0.819	112666
0.824	113794
0.828	111711
0.833	112567
0.837	112789
0.842	112146
0.846	112250
0.851	113995
0.855	111277
0.860	112911
0.864	111569
0.869	112716
0.873	113506
0.878	112830
0.882	110786
0.887	111267
0.891	110349
0.896	108742
0.900	110334
0.905	109428
0.909	106717
0.914	107713
0.918	108928
0.923	106523
0.927	107355
0.932	108594
0.936	107314
0.940	105693
0.945	106562
0.949	105850
0.954	105115
0.958	106393
0.963	105232
0.967	104365
0.972	104697
0.976	105271
0.981	103128
0.985	102971
0.990	102324
0.994	100415
0.999	102129
1.003	104092
1.008	103015
1.012	101222
1.017	102798
1.021	102703
1.026	102667
1.030	102595
1.035	103364
1.039	101581
1.044	104762
1.048	103404
1.053	101812
1.057	101205
1.062	102368
1.066	102635
1.070	102263
1.075	103370
1.079	101805
1.084	101021
1.088	101001
1.093	100511
1.097	100711
1.102	100170
1.106	101706
1.111	101860
1.115	100319
1.120	101594
1.124	100754
1.129	98646
1.133	99365
1.138	99522
1.142	99481
1.147	99758
1.151	99475
1.156	99485
1.160	98871
1.165	96929
1.169	96378
1.174	95760
1.178	96103
1.183	96633
1.187	97353
1.192	96091
1.196	94954
1.201	96386
1.205	96013
1.209	97200
1.214	96683
1.218	95290
1.223	97652
1.227	95884
1.232	93744
1.236	95178
1.241	95635
1.245	94803
1.250	95489
1.254	94883
1.259	94567
1.263	95493
1.268	94697
1.272	95056
1.277	94223
1.281	94043
1.286	93373
1.290	94932
1.295	94423
1.299	92763
1.304	93544
1.308	92862
1.313	92502
1.317	92814
1.322	91660
1.326	92964
1.331	93994
1.335	93568
1.339	92115
1.344	92010
1.348	91016
1.353	90773
1.357	90320
1.362	91315
1.366	91432
1.371	90424
1.375	92560
1.380	91040
1.384	91283
1.389	92208
1.393	92108
1.398	91981
1.402	90732
1.407	91048
1.411	89286
1.416	89602
1.420	90271
1.425	89935
1.429	90459
1.434	91818
1.438	90797
1.443	90661
1.447	89962
1.452	89905
1.456	89641
1.461	89646
1.465	91590
1.470	91220
1.474	91459
1.478	90769
1.483	91979
1.487	90233
1.492	88488
1.496	89383
1.501	89525
1.505	90028
1.510	90578
1.514	89679
1.519	88844
1.523	89722
1.528	89961
1.532	90145
1.537	88994
1.541	90811
1.546	90759
1.550	89762
1.555	90808
1.559	90055
1.564	89180
1.568	89919
1.573	90517
1.577	90674
1.582	89305
1.586	90083
1.591	90264
1.595	89236
1.600	89657
1.604	89532
1.609	89063
1.613	87126
1.617	89252
1.622	89561
1.626	88308
1.631	89541
1.635	88954
1.640	89660
1.644	88536
1.649	89372
1.653	87901
1.658	87702
1.662	88864
1.667	88758
1.671	88152
1.676	89348
1.680	89543
1.685	88418
1.689	86876
1.694	88003
1.698	88067
1.703	89804
1.707	88838
1.712	88273
1.716	88566
1.721	88813
1.725	88247
1.730	89191
1.734	88022
1.738	87155
1.743	89258
1.747	88293
1.752	89168
1.756	87841
1.761	88257
1.765	88286
1.770	87480
1.774	87736
1.779	87996
1.783	88441
1.788	89704
1.792	88713
1.797	88540
1.801	90306
1.806	90415
1.810	90684
1.815	89579
1.819	90159
1.824	90374
1.828	89008
1.833	90275
1.837	88953
1.842	87946
1.846	88276
1.851	88831
1.855	89738
1.860	89412
1.864	91040
1.869	90425
1.873	89378
1.878	90862
1.882	90143
1.886	89864
1.891	90758
1.895	89816
1.900	89183
1.904	90769
1.909	92149
1.913	90916
1.918	91200
1.922	92051
1.927	92612
1.931	91568
1.936	91006
1.940	90967
1.945	90451
1.949	91367
1.954	93247
1.958	93346
1.963	91670
1.967	93532
1.972	92292
1.976	93695
1.981	92244
1.985	93745
1.990	92885
1.994	93339
1.999	94014
2.003	93615
2.008	94031
2.012	93240
2.016	94147
2.021	93385
2.025	89713
2.030	83574
2.034	83568
2.039	82672
2.043	83409
2.048	84251
2.052	84402
2.057	83309
2.061	84684
2.066	84155
2.070	83109
2.075	84453
2.079	93111
2.084	93716
2.088	92366
2.093	92580
2.097	92131
2.102	91205
2.106	91812
2.111	92666
2.115	92428
2.120	90701
2.124	91673
2.129	90887
2.133	88951
2.138	90368
2.142	90348
2.147	89065
2.151	88639
2.155	89081
2.160	88621
2.164	89105
2.169	88328
2.173	88405
2.178	86861
2.182	88256
2.187	87326
2.191	86551
2.196	87496
2.200	87418
2.205	86830
2.209	86479
2.214	85805
2.218	85564
2.223	84666
2.227	85760
2.232	84502
2.236	82071
2.241	79404
2.245	76596
2.250	75989
2.254	80763
2.259	82048
2.263	81821
2.268	82183
2.272	83107
2.277	81695
2.281	81977
2.285	83362
2.290	83539
2.294	81464
2.299	81512
2.303	81037
2.308	80438
2.312	80680
2.317	81211
2.321	81079
2.326	80647
2.330	80433
2.335	80730
2.339	80195
2.344	80710
2.348	80824
2.353	80529
2.357	80698
2.362	80920
2.366	80096
2.371	80908
2.375	80867
2.380	80358
2.384	80390
2.389	81707
2.393	81166
2.398	80819
2.402	80946
2.407	80037
2.411	79322
2.415	80122
2.420	79520
2.424	80110
2.429	80107
2.433	80156
2.438	80092
2.442	79618
2.447	80845
2.451	79597
2.456	79430
2.460	80234
2.465	79907
2.469	80797
2.474	80693
2.478	79757
2.483	78762
2.487	80064
2.492	79517
2.496	80133
2.501	81283
2.505	80593
2.510	79485
2.514	80517
2.519	78859
2.523	79558
2.528	78521
2.532	80042
2.537	79791
2.541	79610
2.546	79664
2.550	79607
2.555	78440
2.559	78074
2.563	78631
2.568	79356
2.572	79193
2.577	79543
2.581	79080
2.586	78601
2.590	78462
2.595	77609
2.599	75987
2.604	76140
2.608	76341
2.613	72651
2.617	75166
2.622	78465
2.626	75252
2.631	76990
2.635	72414
2.640	75084
2.644	77909
2.649	74173
2.653	75613
2.658	77050
2.662	70690
2.667	73466
2.671	75046
2.676	71052
2.680	72488
2.684	82917
2.689	72788
2.694	72225
2.698	74371
2.702	78151
2.707	76716
2.711	70716
2.716	76137
2.720	74603
2.725	77171
2.729	72179
2.734	81191
2.738	74981
2.743	71347
2.747	73458
2.752	72842
2.756	73752
2.761	73822
2.765	73219
2.770	72732
2.774	72153
