0.022	10157
0.023	10730
0.023	10187
0.024	10756
0.025	10148
0.026	10752
0.026	10166
0.027	10786
0.027	10147
0.028	10802
0.029	10073
0.030	10691
0.031	10062
0.032	10692
0.032	10096
0.033	10678
0.034	10065
0.035	10695
0.036	10045
0.037	10721
0.037	10082
0.038	10729
0.039	10061
0.040	10685
0.041	10048
0.042	10691
0.042	10050
0.043	10711
0.044	10053
0.045	10728
0.046	10058
0.047	10738
0.047	10072
0.048	10734
0.049	10086
0.050	10753
0.051	10038
0.052	10725
0.052	10015
0.053	10683
0.054	10031
0.055	10740
0.056	10040
0.057	10708
0.057	10044
0.058	10755
0.059	10051
0.060	10739
0.061	10052
0.062	10732
0.062	10027
0.063	10720
0.064	10016
0.065	10766
0.066	10014
0.067	10706
0.067	10040
0.068	10799
0.069	10021
0.070	10771
0.071	10017
0.072	10750
0.072	10017
0.073	10733
0.074	10016
0.075	10761
0.076	10028
0.077	10754
0.077	10043
0.078	10796
0.079	10034
0.080	10756
0.081	10000
0.082	10775
0.082	10010
0.083	10768
0.084	9980
0.085	10772
0.086	10035
0.087	10760
0.087	9994
0.088	10769
0.089	10000
0.090	10809
0.091	9992
0.092	10820
0.092	10005
0.093	10756
0.094	9960
0.095	10764
0.096	9988
0.097	10790
0.097	10007
0.098	10763
0.099	9998
0.100	10793
0.101	9965
0.102	10797
0.102	9975
0.103	10800
0.104	9949
0.105	10778
0.106	9965
0.107	10809
0.107	9980
0.108	10801
0.109	9948
0.110	10811
0.111	9955
0.112	10810
0.112	9994
0.113	10805
0.114	9964
0.115	10809
0.116	9943
0.117	10820
0.117	9981
0.118	10842
0.119	9965
0.120	10821
0.121	9922
0.122	10799
0.122	9926
0.123	10764
0.124	9953
0.125	10812
0.126	9924
0.127	10825
0.127	9951
0.128	10835
0.129	9931
0.130	10830
0.131	9942
0.132	10824
0.132	9890
0.133	10831
0.134	9922
0.134	10813
0.135	9931
0.136	10856
0.136	9953
0.137	10839
0.138	9926
0.139	10821
0.140	9929
0.141	10843
0.141	9937
0.142	10831
0.143	9895
0.144	10853
0.145	9928
